,lemma_review,nltk_sentiment,sentiment
36,"['flight', 'schedule', 'delayed', 'one', 'hour', 'boarding', 'plane', 'delayed', 'least', 'another', '30', 'minute', 'arrived', 'london', 'delayed', 'least', 'another', '30', 'minute', 'find', 'gate', 'left', '45', 'minute', 'catch', 'connecting', 'flight', 'barcelona', 'needed', 'run', 'take', 'train', 'different', 'terminal', 'catch', 'next', 'connecting', 'flight', 'arrived', 'barcelona', 'airport', 'discovered', 'check', 'luggage', 'still', 'london', 'painful', 'trip', 'disrupted', 'vacation', 'flying', 'ba', 'anymore', 'find', 'alternative', 'airline']",-1,Negative
37,"['worst', 'experience', 'year', 'travel', 'first', 'flight', 'two', 'kid', 'boston', 'london', 'delayed', '2', 'hour', 'resulting', 'missing', 'connecting', 'flight', 'despite', 'layover', 'approximately', '2', '5', 'hour', 'ended', 'waiting', '4', '30', 'pm', 'board', 'flight', 'cairo', 'unfortunately', 'even', 'flight', 'delayed', 'would', 'strongly', 'advise', 'avoiding', 'particular', 'airline', 'even', 'mean', 'paying', 'bit', 'different', 'option']",-1,Negative
38,"['worst', 'experience', 'year', 'travel', 'bag', 'destroyed', 'flight', 'delayed', '3', 'hour', 'get', 'water', 'board', 'attempting', 'claim', 'website', 'entire', 'site', 'failed', 'dropdown', 'menu', 'work', 'contact', 'plane', 'filthy', 'someone', 'else', 'belonging', 'left', 'food', 'still', 'seat']",-1,Negative
39,"['terrible', 'delay', 'rebook', 'domestic', 'travel', '5', 'passenger', 'received', 'reimbursement', 'lost', 'luggage', 'received', 'luggage', '4', 'day', 'purchase', 'new', 'clothes', 'family', 'wedding', 'customer', 'service', 'rep', 'pick', 'phone']",-1,Negative
40,"['serious', 'medical', 'problem', 'appeared', 'onboard', 'informed', 'crew', 'helped', 'unfortunately', 'transit', 'travelling', 'became', 'difficult', 'unwell', 'became', 'also', 'could', 'find', 'way', 'back', 'home', 'condition', 'thankfully', 'crew', 'helped', 'every', 'step', 'journey', 'returned', 'back', 'home', 'stressful', 'experience', 'crew', 'british', 'airway', 'made', 'way', 'tolerable']",-1,Negative
41,"['flown', 'british', 'airway', 'never', 'fly', 'check', 'process', 'terrible', 'slow', '30', 'people', 'regular', 'check', 'line', 'two', 'agent', 'working', 'one', 'agent', 'working', 'first', 'class', 'line', 'take', 'long', 'check', 'people', 'especially', 'people', 'checked', 'online', 'ahead', 'time', 'group', 'checked', 'online', 'almost', 'missed', 'plane', 'slow', 'counter', 'service', 'run', 'gate', 'make', 'terrible']",-1,Negative
42,"['itinerary', 'supposed', 'la', 'vega', 'chicago', 'london', 'venice', 'landed', 'london', 'heathrow', 'stuck', 'aircraft', '2', 'hour', 'explanation', 'delay', 'missed', 'connecting', 'flight', 'venice', 'getting', 'plane', 'real', 'nightmare', 'took', 'place', 'flight', '300', 'people', 'aboard', 'meaning', 'many', 'rush', 'get', 'flight', 'already', 'missed', 'flight', 'put', 'u', 'two', 'line', 'one', 'people', 'missed', 'flight', 'waited', 'approximately', '10', 'minute', 'come', 'clerk', 'told', 'since', 'missed', 'flight', 'would', 'go', 'connecting', 'flight', 'ba', 'service', 'desk', 'assistance', 'known', 'information', 'would', 'receive', 'would', 'skipped', 'line', 'altogether', 'went', 'service', 'desk', '60', 'people', 'standing', 'line', 'waited', '30', 'minute', 'clerk', 'came', 'passing', 'everyone', 'pamphlet', 'telling', 'people', 'create', 'account', 'online', 'book', 'flight', 'ba', 'site', 'since', 'system', 'rebook', 'anyone', 'hassle', 'anything', 'ba', 'site', 'ended', 'calling', 'helpline', 'waiting', 'connected', 'ba', 'rep', 'spoke', 'woman', 'said', 'would', 'call', 'iberia', 'airline', 'rebook', 'called', 'iberia', 'said', 'since', 'booked', 'expedia', 'would', 'call', 'expedia', 'said', 'would', 'call', 'ba', 'rebook', 'called', 'ba', 'rep', 'said', 'flight', 'could', 'get', 'booked', 'following', 'monday', 'mind', 'travelling', 'since', '25th', 'friday', 'hotel', 'vicinity', 'airport', 'booked', 'trying', 'figure', 'checked', 'baggage', 'went', 'still', 'customer', 'service', 'got', 'ba', 'rep', 'horrible', 'service', 'could', 'care', 'le', 'predicament', 'company', 'caused', 'acted', 'like', 'inconveniencing', 'issue', 'also', 'sleep', 'airport', 'waiting', 'flight', 'next', 'morning', 'hotel', 'booked', 'overall', 'experience', 'british', 'airline', 'worst', 'airline', 'experience', 'ever', 'deal', 'never', 'book', 'company', 'would', 'rather', 'pay', 'money', 'ticket', 'different', 'airline', 'buy', 'company']",-1,Negative
43,"['busy', 'day', 'lhr', 'flight', 'full', 'lounge', 'crowded', 'gate', 'lounge', 'quieter', 'flight', 'left', 'time', 'professional', 'crew', 'greeted', 'name', 'executive', 'club', 'status', 'acknowledged', 'thanked', 'return', 'custom', 'nice', 'touch', 'service', 'good', 'food', 'average', 'entertainment', 'good', 'early', 'arrival', 'quick', 'processing', 'jfk', 'good']",1,Positive
44,"['worst', 'seat', 'ever', 'encountered', 'economy', 'class', 'leg', 'room', 'spread', 'leg', 'fit', 'staff', 'terminal', 'rude', 'business', 'class', 'offer', 'seat', 'legroom', 'block', 'middle', 'seat', 'cram', 'people', 'seat', 'legroom', 'block', 'seat', 'type', 'front', 'plane', 'legroom', 'business', 'class', 'passenger', 'empty', 'seat', 'plane', 'old', 'onboard', 'entertainment', '3', 'hour', 'flight', 'last', 'time', 'fly', 'british', 'airway']",-1,Negative
45,"['top', 'ten', 'reason', 'use', 'british', 'airway', 'aware', 'notice', 'travel', 'risk', 'travelled', 'year', 'many', 'different', 'airline', 'say', 'british', 'airway', 'rank', 'one', 'top', 'two', 'horrible', 'airline', 'fly', 'waste', 'time', 'money', 'customer', 'service', 'non', 'existent', 'please', 'notice', 'purchase', 'ticket', 'money', 'kiss', 'customer', 'service', 'help', 'resolving', 'issue', 'goodbye', 'used', 'travel', 'europe', 'worst', 'experience', 'airline', 'year', 'work', 'hard', 'save', 'money', 'travel', 'expect', 'good', 'experience', 'welp', 'company', 'sure', 'make', 'million', 'customer', 'per', 'year', 'understand', 'sometimes', 'thing', 'happen', 'started', 'right', 'booked', 'flight', 'bad', 'experience', 'end', 'set', 'foot', 'back', 'hometown', 'please', 'take', 'note', '1', 'customer', 'service', 'number', 'buried', 'internet', 'listed', 'website', 'google', 'still', 'got', 'run', 'around', 'someone', 'finally', 'answered', 'trust', 'number', 'secret', '2', 'finally', 'find', 'customer', 'service', 'number', 'long', 'wait', 'someone', 'answer', 'resolve', 'issue', 'instead', 'pas', 'buck', 'whatever', 'airline', 'sold', 'ticket', 'one', 'take', 'ownership', '4', 'airline', 'operates', '365', 'day', 'year', 'around', 'clock', 'customer', 'service', 'rep', 'help', 'customer', 'british', 'airway', '5', 'cancel', 'flight', 'without', 'notice', 'notify', 'email', 'text', '6', 'primary', 'ticket', 'get', 'notification', 'even', 'primary', 'may', 'may', 'get', 'notification', '7', 'pay', 'seat', 'pick', 'matter', 'cancel', 'seat', 'refund', 'money', 'play', 'stupid', '8', 'flight', 'may', 'cheaper', 'done', 'paying', 'seat', '9', 'route', 'another', 'partner', 'airline', 'notify', '10', 'connecting', 'flight', 'cancel', 'one', 'leg', 'notify', 'never', 'use', 'review', 'help', 'one', 'person', 'heed', 'advice', 'job', 'done']",1,Positive
46,"['easy', 'check', 'way', 'heathrow', 'flight', 'time', 'issue', 'return', 'flight', 'valencia', 'booked', 'afternoon', 'long', 'haul', 'flight', 'arrived', 'early', 'heathrow', 'another', 'airline', 'connecting', 'flight', 'asked', 'british', 'airway', 'check', 'could', 'put', 'onto', 'morning', 'flight', 'back', 'valencia', 'avoid', 'seven', 'hour', 'waiting', 'heathrow', 'flight', 'changed', 'cost', 'checked', 'within', 'five', 'minute', 'indeed', 'customer', 'service', 'thank']",1,Positive
47,"['online', 'check', 'worked', 'fine', 'quick', 'security', 'check', 'onboard', 'quick', 'flight', 'glasgow', 'water', 'snack', 'provided', 'pleased', 'cheap', 'quick', 'efficient']",1,Positive
48,"['ba', 'first', 'lounge', 'terminal', '5', 'zoo', '2pm', 'dirty', 'table', 'used', 'tableware', 'everywhere', 'worse', 'usual', 'atrocious', 'boarding', 'gate', 'service', 'boarding', 'started', '50', 'min', 'late', 'flight', 'operated', 'finnair', 'a320', 'barely', 'low', 'cost', 'standard', 'let', 'alone', 'business', 'class', 'hard', 'thin', 'uncomfortable', 'seat', 'poor', 'legroom', 'cabin', 'simply', 'tatty', 'remain', 'shocked', 'ba', 'allow', 'time', 'ba', 'ceo', 'management', 'focused', 'standard', 'rather', 'bean', 'counting', 'finnair', 'cabin', 'staff', 'fundamentally', 'courteous', 'provide', 'trimmed', 'budget', 'airline', 'type', 'service', 'whole', 'trip', 'turned', 'yet', 'business', 'class', 'ticket', 'one', 'expensive', 'recent', 'trip', 'thought', 'post', 'covid', 'ba', 'better', 'month', 'many', 'cost', 'cut', 'making', 'fall', 'well', 'european', 'full', 'service', 'airline']",-1,Negative
49,"['paid', 'quick', 'visit', 'nice', 'yesterday', 'heathrow', 'decided', 'go', 'business', 'class', 'since', 'last', 'short', 'haul', 'flight', 'economy', 'real', 'crush', 'rather', 'unpleasant', 'paid', '300', 'business', 'class', 'round', 'trip', 'went', 'ba', 'lounge', 'terminal', '5', 'crowded', '6', '30', 'morning', 'decided', 'drink', 'stuck', 'breakfast', 'offering', 'cooked', 'option', 'look', 'appealing', 'fresh', 'fruit', 'selection', 'enjoyable', 'subsequently', 'discovered', 'much', 'nicer', 'ba', 'lounge', 'closer', 'gate', 'b36', 'waited', '40', 'min', 'boarding', 'efficient', 'got', 'seated', '2a', '2c', 'seat', '2b', 'blocked', 'acted', 'additional', 'table', 'seem', 'difference', 'width', 'seat', 'cramped', 'seating', 'economy', 'may', 'additional', 'inch', 'leg', 'room', 'think', 'ba', 'trying', 'outdo', 'easyjet', 'term', 'frill', 'would', 'cost', 'ba', 'much', 'supply', 'business', 'class', 'passenger', 'complimentary', 'newspaper', 'read', 'flight', 'inflight', 'magazine', 'longer', 'available', 'screen', 'zero', 'term', 'flight', 'entertainment', 'inflight', 'wifi', 'flaky', 'best', 'non', 'existent', 'time', 'glad', 'two', 'hour', 'flight', 'really', 'think', 'fare', 'paid', 'worth', 'money']",1,Positive
50,"['word', 'fail', 'describe', 'last', 'awful', 'flight', 'baby', 'across', 'aisle', 'cry', 'flight', 'although', 'horrible', 'go', 'without', 'rest', 'long', 'flight', 'lhr', 'sfo', 'understandable', 'baby', 'cry', 'nonstop', 'crew', 'yakking', 'loudly', 'galley', 'even', 'polite', 'notification', 'conversation', 'could', 'heard', 'cabin', 'made', 'flight', 'unbearable', 'rest', 'sleep', 'always', 'difficult', 'anyway', 'westbound', 'food', 'bad', 'turned', 'whatever', 'nasty', 'offering', '2nd', 'service', 'happened', 'really', 'nice', 'tea', 'scone', 'said', 'suffering', 'ba', 'concept', 'customer', 'service', 'anything', 'help', 'passenger', 'involves', 'extra', 'work', 'time', 'swear', 'mean', 'never', 'ba', 'please', 'lounge', 'packed', 'even', 'single', 'traveler', 'hard', 'time', 'finding', 'seat', 'poor', 'ba', 'skid', 'downhill']",-1,Negative
51,"['absolutely', 'terrible', 'experience', 'app', 'would', 'let', 'check', 'online', 'repeatedly', 'asked', 'covid', 'document', 'accept', 'even', 'provided', 'trying', 'fly', 'back', 'usa', 'citizen', 'app', 'caused', 'repeated', 'error', 'went', 'british', 'airway', 'customer', 'service', 'check', 'told', 'seat', 'already', 'given', 'away', 'another', 'passenger', 'even', 'though', 'plenty', 'time', 'also', 'industrial', 'action', 'heathrow', 'meaning', 'number', 'flight', 'limited', 'delayed', '24', 'hour', 'returning', 'usa', 'terrible', 'app', 'bad', 'customer', 'service', 'give', 'away', 'seat', 'even', 'paid', 'passenger', 'already', 'airport']",-1,Negative
52,"['ba', 'overbook', 'every', 'flight', 'maximise', 'income', 'regard', 'customer', 'mean', 'can', 'not', 'check', 'online', 'kiosk', 'airport', 'queue', 'even', 'luggage', 'make', 'easyjet', 'ryanair', 'look', 'like', 'customer', 'champion', 'server', 'itsu', 'ba', 'terminal', 'say', 'stopped', 'flying', 'ba', 'year', 'ago', 'due', 'service', 'bad', 'time', 'customer', 'serf', 'complaint', 'staff', 'care', 'poor', 'service', 'unhappy', 'customer', 'routine', 'occurrence']",-1,Negative
53,"['flight', 'time', 'except', 'belfast', 'london', 'never', 'staff', 'efficient', 'issue', 'app', 'could', 'book', 'seat', 'tel', 'aviv', 'though', 'tried', 'month', 'wanted', 'pay', 'ended', 'middle', 'seat', 'even', 'though', 'window', 'seat', 'available', 'flight', 'seat', 'front', 'dividing', 'barrier', 'used', 'thoroughfare', 'service', 'team', 'throughout', 'flight', 'wasted', 'money', 'pe', 'seat', 'get', 'hold', 'ba', 'customer', 'service', 'via', 'app', 'either', 'ignored', 'communication', 'use']",-1,Negative
54,"['second', 'time', 'flying', 'ba', 'first', 'time', 'positive', 'could', 'made', 'connection', 'heathrow', 'ba', 'proactive', 'instead', 'overnight', 'renaissance', 'hotel', 'compliment', 'ba', 'adequate', 'one', 'wonder', 'large', 'part', 'hotel', 'devoted', 'sleeping', 'feeding', 'hundred', 'stranded', 'passenger', 'ba', 'offered', 'one', 'employee', 'help', 'u', 'get', 'gate', 'instead', 'waiting', 'shuttle', 'bus', 'half', 'hour', 'late', 'arriving', 'could', 'made', 'flight', 'saved', 'ba', 'cost', 'rebooking', 'hotel', 'shuttle', 'food', 'accommodation', 'another', 'bad', 'show', 'business', 'class', 'fare', 'offer']",1,Positive
55,"['going', 'bother', 'reviewing', 'flight', 'seem', 'perpetual', 'downer', 'ba', 'airport', 'experience', 'convinced', 'otherwise', 'flight', 'class', 'reduced', 'first', 'business', 'offered', 'alternative', 'route', 'outward', 'leg', 'first', 'make', 'disappointment', 'reneged', 'special', 'anniversary', 'sucked', 'flying', 'back', 'checked', 'online', 'chosen', 'window', 'seat', 'gate', 'show', 'passport', 'passport', 'boarding', 'hand', 'luggage', 'trying', 'board', 'passport', 'checked', 'twice', 'issued', 'new', 'boarding', 'card', 'centre', 'seat', 'unbelievable', 'flight', 'quiet', 'half', 'normal', 'crew', 'aircraft', 'unavailable', 'meant', 'pre', 'departure', 'drink', 'limited', 'selection', 'food', 'crew', 'great', 'earth', 'going', 'ba', 'unique', 'knack', 'snatch', 'defeat', 'jaw', 'victory', 'every', 'time', 'say', 'new', 'club', 'suite', 'great']",1,Positive
56,"['booked', 'business', 'class', 'ticket', 'fiancé', 'reschedule', 'flight', 'due', 'unforeseen', 'timing', 'change', 'called', 'get', 'flight', 'refunded', 'representative', 'phone', 'informed', 'sure', 'much', 'would', 'get', 'refund', 'department', 'needed', 'check', 'estimated', 'would', 'lose', '10', '20', 'booking', 'fee', 'accepted', 'never', 'got', 'cancellation', 'email', 'update', 'instead', 'received', '35', 'total', 'back', 'le', '1', 'booking', 'cost', 'since', 'spent', '5', 'hour', 'calling', 'different', 'department', 'blocked', 'lost', 'tremendous', 'amount', 'money', 'nothing', 'show']",-1,Negative
57,"['never', 'travel', 'british', 'airway', 'spent', '10', '000', 'business', 'class', 'seat', 'attend', 'funeral', 'uk', 'first', 'boeing', '787', '9', 'cabin', '7', 'seat', 'across', 'aisle', 'getting', 'reality', 'premium', 'economy', 'seat', 'narrow', 'effectively', 'business', 'class', 'seat', 'cut', 'half', 'squeezed', 'seat', 'mean', 'passenger', 'bump', 'head', 'bulkhead', 'stand', 'many', 'clamber', 'others', 'go', 'toilet', 'wake', 'passenger', 'whole', 'point', 'business', 'class', 'pay', 'rest', 'privacy', 'someone', 'push', 'top', 'second', 'food', 'disgusting', 'third', 'service', 'terrible', 'fourth', 'toilet', 'tiny', 'fifth', 'inflight', 'screen', 'fixed', 'high', 'could', 'see', 'anything', 'sixth', 'baggage', 'handling', 'also', 'appalling', 'meaning', 'taxi', 'waiting', '2', 'hour', 'pay', 'free', 'airport', 'transfer', 'british', 'airway', 'seventh', 'charging', 'point', 'work', 'second', 'leg', 'london', 'larger', 'plane', '4', 'seat', 'across', 'aisle', 'bearable', 'hopping', 'people', 'seat', 'uncomfortable', 'one', 'piece', 'mean', 'sleeping', 'metal', 'bar', 'seat', 'gap', 'seat', 'add', 'insult', 'injury', 'find', 'flight', 'back', 'sydney', 'small', 'plane', 'book', 'seat', 'check', '170', 'paid', 'note', '4', 'seat', 'left', 'got', 'worst', 'seat', 'house', 'going', 'appalling', 'airline', 'service', 'ever', 'encountered', 'point', 'paying', 'business', 'class', 'british', 'airway']",-1,Negative
58,"['already', 'portugal', 'contacted', 'today', 'cancelled', 'return', 'flight', '10', 'minute', 'late', 'calling', 'even', 'though', 'tried', '2', 'hour', 'get', 'day', 'unable', 'get', 'back', 'kept', '500', 'pound', 'customer', 'service', 'shocking', 'intention', 'helping']",-1,Negative
59,"['terrible', 'avoid', 'airline', 'becoming', 'regular', 'practice', 'cancel', 'flight', 'cancellation', 'switzerland', 'forced', 'u', 'spend', 'whole', 'night', 'cheap', 'hotel', 'fly', 'next', 'day', 'another', 'cancellation', 'spain', 'airline', 'know', 'ask', 'expensive', 'price']",-1,Negative
60,"['despite', 'gold', 'member', 'british', 'airway', 'staff', 'heathrow', 'literally', 'could', 'care', 'slightest', 'absolute', 'turmoil', 'logistical', 'damage', 'wider', 'impact', 'terrible', 'service', 'staff', 'member', 'repeat', 'mantra', 'obliged', 'provide', 'even', 'update', 'first', '24', 'hour', 'would', 'make', 'situation', 'better', 'proactive', 'update', 'empathy', 'care', 'lot', 'actual', 'lie', 'told', 'tell', 'given', 'care', 'thought', 'passenger', 'actual', 'individual', 'show', 'every', 'action', 'word', 'say', 'better', 'suited', 'working', 'away', 'human']",1,Positive
61,"['regarding', 'aircraft', 'seat', 'business', 'class', 'seat', 'flight', 'pretty', 'good', 'suite', 'type', 'every', 'seat', 'booth', 'sliding', 'door', 'extra', 'privacy', 'downside', 'travelling', 'couple', 'quite', 'difficult', 'interact', 'ample', 'storage', 'usb', 'charging', 'port', 'seat', 'pretty', 'comfortable', 'someone', 'find', 'difficult', 'sleep', 'flight', 'one', 'time', 'able', 'get', 'minute', 'sleep', 'amenity', 'provided', 'pretty', 'average', 'compared', 'airline', 'leather', 'toiletry', 'bag', 'quite', 'nice', 'though', 'slipper', 'pair', 'sock', 'restroom', 'flight', 'small', 'provide', 'much', 'way', 'toiletry', 'compared', 'airline', 'free', 'wi', 'fi', 'business', 'class', 'acceptable', 'another', 'example', 'ba', 'penny', 'pinching', 'recent', 'year', 'regarding', 'staff', 'customer', 'service', 'poor', 'inattentive', 'beyond', 'meal', 'time', 'offer', 'water', 'flight', 'go', 'find', 'attendant', 'ask', 'also', 'offer', 'snack', 'rude', 'time', 'partner', 'asked', 'fork', 'replaced', 'one', 'provided', 'quite', 'clearly', 'dirty', 'attendant', 'incredibly', 'rude', 'response', 'left', 'u', 'shocked', 'different', 'customer', 'seem', 'receive', 'different', 'quality', 'service', 'customer', 'behind', 'repeatedly', 'greeted', 'politely', 'name', 'asked', 'whether', 'needed', 'anything', 'etc', 'whereas', 'partner', 'afforded', 'level', 'personal', 'service', 'disappointing', 'paid', 'price', 'ticket', 'expect', 'level', 'service', 'food', 'pretty', 'bad', 'risotto', 'partner', 'chicken', 'extremely', 'cooked', 'rice', 'looked', 'like', 'porridge', 'vegetable', 'discoloured', 'flavourless', 'bread', 'nice', 'though', 'breakfast', 'much', 'better', 'summary', 'ba', 'become', 'ryanair', 'long', 'haul', 'customer', 'service', 'way', 'would', 'expect', 'premium', 'airline', 'premium', 'seat', 'pay', 'premium', 'price', 'average', 'service', 'option', 'available', 'would', 'choose', 'ba', 'day']",1,Positive
